Id,Expected
1,0.983691751482931
2,0.9760542364766102
3,0.9677740899757855
4,0.9977083398335341
5,0.983660986014505
6,0.9806256615037446
7,0.9907568644981117
8,0.9842579144720398
9,0.9911507900268842
10,0.9703225286104303
11,0.9821154754518838
12,0.9924112947361431
13,0.9801457968122403
14,0.9895641201787599
15,0.9933578434289396
16,0.9799621911769507
17,0.9833607515871953
18,0.9830166285824626
19,0.9843359766377928
20,0.9917909509741459
21,0.9822980731608193
22,0.9864787171048106
23,0.9886269022117479
24,0.9875910833902988
25,0.9887422252814214
26,0.9875480955035322
27,0.9831377598857627
28,0.9872541081709396
29,0.9823913240187607
30,0.9817381711656771
31,0.9846661558372068
32,0.9821462763996642
33,0.9871516745608286
34,0.9935054528215861
35,0.9787617936056584
36,0.9866499463069871
37,0.9813340018914818
38,0.9943034737622921
39,0.9931175015023613
40,0.9875086670939304
41,0.9826970162954138
42,0.9823074091076545
43,0.9944890035343729
44,0.9813134752757451
45,0.9835889463836912
46,0.9811464826700268
47,0.9891317358097063
48,0.9821333881157329
49,0.988303327060335
50,0.9805970718958649
51,0.9841601881607067
52,0.9906808918671909
53,0.9821981820613278
54,0.9948400579149679
55,0.9876569558939806
56,0.9884030455619869
57,0.9664257126477145
58,0.9758953812723483
59,0.9881664702931932
60,0.990224059552063
61,0.9791635695708023
62,0.9907930061959752
63,0.959605822565407
64,0.9827707103597701
65,0.968251059037271
66,0.9905216250005683
67,0.9842915446255853
68,0.9843189269680984
69,0.9786369701971105
70,0.9874203710051607
71,0.9768048855883664
72,0.9830763178546796
73,0.9810728553899818
74,0.9759807014856428
75,0.9865441901715506
76,0.9766897555395078
77,0.967173719207715
78,0.9875571248989564
79,0.9734968768047678
80,0.9893185797333224
81,0.984903946938029
82,0.9865688635660681
83,0.9911698757352942
84,0.9773322542129874
85,0.9874518185653988
86,0.9751742848008679
87,0.9823431064950268
88,0.9931049177943018
89,0.9873281289887287
90,0.9822816216793396
91,0.9858658862894397
92,0.9865704397742274
93,0.9838236030429581
94,0.9899453094804475
95,0.9885808925545909
96,0.9888114623609754
97,0.9971997568957975
98,0.997107808285823
99,0.9971858027590208
100,0.9792256761413866
101,0.9884562419208458
102,0.9827380741418075
103,0.9866856595127718
104,0.9886197338078802
105,0.9910214310102531
106,0.9832495271240609
107,0.9840977043707652
108,0.9818748741460201
109,0.9845083484390298
110,0.9728393120338791
111,0.9895727502281761
112,0.9925757441868589
113,0.9689014931496369
114,0.9811947841593326
115,0.9853590337529099
116,0.9639212006669231
117,0.9936765088024556
118,0.9826624721280415
119,0.9772853112881801
120,0.9814011135833448
121,0.97532783964822
122,0.9856953237962195
123,0.983660986014505
124,0.9842672914599652
125,0.9814771383705964
126,0.9953111858649987
127,0.9737372714525716
128,0.9894340981154184
129,0.9829966090961472
130,0.9871624058167643
131,0.9892544299882937
132,0.9744015929098907
133,0.9824117990037091
134,0.9715762801942772
135,0.9845092106334046
136,0.9692070065587628
137,0.9923924555006665
138,0.9889027304711376
139,0.9846929339248954
140,0.9838119946222439
141,0.9911148177041917
142,0.9908907385944323
143,0.9879482108770392
144,0.9858167093826434
145,0.9865753160613453
146,0.983660986014505
147,0.9886860822187532
148,0.9857298156856856
149,0.995265203419137
150,0.9915158424367211
151,0.9852302291198661
152,0.9791143526068731
153,0.9719400213999704
154,0.9828550616062046
155,0.988307931855174
156,0.9755344820549756
157,0.9818259024449221
158,0.987576805870338
159,0.992206651619705
160,0.9827530942420316
161,0.9923271903984765
162,0.9852942759760279
163,0.9900443365326558
164,0.9880020936459054
165,0.9892659927615438
166,0.9819116307015474
167,0.9923540330419415
168,0.9802670537984318
169,0.9834535059162549
170,0.977720104145877
171,0.974591164354448
172,0.978629843343846
173,0.991147783398484
174,0.9874195983544563
175,0.9758456097184204
176,0.9808815958739823
177,0.9833012165947247
178,0.974842421455961
179,0.9628053517937752
180,0.9852055310212622
181,0.9808974453206237
182,0.9780138743907688
183,0.984936139820692
184,0.9859781709485147
185,0.981174176612398
186,0.9872373337379896
187,0.9880853641767894
188,0.9888675611764364
189,0.970980328425792
190,0.981865251222713
191,0.9875542204268406
192,0.9740189764464611
193,0.977435707265197
194,0.9883515555639505
195,0.9912691424955026
196,0.9892229530598727
197,0.9902878692623428
198,0.9854571776562788
199,0.9919949254506869
200,0.9864206953100827
201,0.9617810490642961
202,0.9851678241323154
203,0.9769082081756985
204,0.9849427322483036
205,0.9879698669823196
206,0.9826827345353689
207,0.9781661448089639
208,0.9815989945338547
209,0.9863795424943291
210,0.9881210356844776
211,0.9933096179543922
212,0.9818092772884265
213,0.9874735350441765
214,0.9789987408570968
215,0.9707679862630468
216,0.9864422915479717
217,0.9951931549631899
218,0.9832322084099916
219,0.9802424497568274
220,0.99094776573787
221,0.9670417910908885
222,0.984405393970965
223,0.9925282645390503
224,0.9843290608732022
225,0.988438780518876
226,0.9900767254816347
227,0.9917917822354998
228,0.9866960913357684
229,0.9787883681606402
230,0.9821239515391685
231,0.990444279353528
232,0.9832013646857851
233,0.9829921864468625
234,0.9846410559360252
235,0.9867538090809559
236,0.9885688450727871
237,0.9868260667350229
238,0.9890532297864525
239,0.9813944923883249
240,0.9809240689716442
241,0.9845083484390298
242,0.9806456490873835
243,0.9958385996449198
244,0.9908014964794261
245,0.9784789844183892
246,0.9866445476443506
247,0.9824117990037091
248,0.9843029756101085
249,0.9848340851173448
250,0.9971921559457221
251,0.985218445028803
252,0.9933249129730097
253,0.9672195472941248
254,0.9651778944865786
255,0.9896214447924794
256,0.9860801164781204
257,0.9877875958768495
258,0.9848505021091402
259,0.9834462855520534
260,0.979123839240479
261,0.9871708695274316
262,0.9895475727714822
263,0.9906398294373918
264,0.9918196620820778
265,0.9911007159562532
266,0.9591490584110021
267,0.9918056050158051
268,0.9904475725198819
269,0.985920004426217
270,0.9891079732655528
271,0.9710164938689431
272,0.9677316872439008
273,0.9881900982282872
274,0.9884058323198901
275,0.9802898688258043
276,0.9780465768880032
277,0.9876010699662475
278,0.9928101892111003
279,0.9799984204266633
280,0.9880293248691931
281,0.9863329735199783
282,0.9883219936261739
283,0.9860146546523599
284,0.9922878986472576
285,0.9877053865512745
286,0.9832475378422804
287,0.9910029545164634
288,0.9843742052402865
289,0.9892045991619693
290,0.9730139126481032
291,0.98661026990847
292,0.983822715348996
293,0.98732173537188
294,0.9874987380305822
295,0.949102125789686
296,0.9874220329172431
297,0.9869794759668379
298,0.9856596522932057
299,0.9782481928449747
300,0.9861226614710783
301,0.991023012185778
302,0.9932891043975139
303,0.9924681084643141
304,0.9794610857002972
305,0.9879698669823196
306,0.983660986014505
307,0.9976582647177501
308,0.988817304368807
309,0.9822736239552269
310,0.9898259405622731
311,0.9842443743668394
312,0.9861457944480567
313,0.983660986014505
314,0.9907166340212982
315,0.9866909484183287
316,0.9740698982073103
317,0.9898191253048633
318,0.9693207913878726
319,0.9851187905734105
320,0.9779299075132792
321,0.9814788989371819
322,0.9686949124993559
323,0.9836867997131212
324,0.9879230031420958
325,0.994584775525306
326,0.984829776608495
327,0.9852175904089652
328,0.983660986014505
329,0.981909404616582
330,0.9605766567593679
331,0.9883267815604421
332,0.9916122193361961
333,0.984944130477043
334,0.9938790231764582
335,0.9909540298232402
336,0.9813693364718918
337,0.9864751560674526
338,0.986022832035919
339,0.9902033632339381
340,0.9822497854087814
341,0.9855311101030853
342,0.9865094027241078
343,0.9947816851768981
344,0.995852379803615
345,0.9974382758104064
346,0.9677747084327715
347,0.9957412624739225
348,0.9966552792311315
349,0.9503026855329373
350,0.9816049566761191
351,0.9891382521728057
352,0.9855036909047947
353,0.9895819172978964
354,0.9850049383639528
355,0.9768812772862957
356,0.9965199501548034
357,0.9813831117228533
358,0.9861374790158502
359,0.9861481008455557
360,0.9830134646014657
361,0.9834535059162549
362,0.981421415197522
363,0.9848979223984837
364,0.9930085543791408
365,0.9918896696063635
366,0.9627471803336767
367,0.9770245850974425
368,0.9822138001943528
369,0.9866605742508443
370,0.984266132311585
371,0.9795307654710473
372,0.9772606217325039
373,0.9879612634035486
374,0.9813958866837282
375,0.9888764792361749
376,0.9637850424457415
377,0.9675129574561241
378,0.9911537542551802
379,0.9855499789463975
380,0.9802163105101781
381,0.9899804913110376
382,0.9766987865289538
383,0.9762636899342471
384,0.9835046657906988
385,0.983660986014505
386,0.978708324117031
387,0.9874265352294616
388,0.9929376397820668
389,0.9886728819114202
390,0.9914000355776886
391,0.9859404633724226
392,0.975467633555883
393,0.9654582230892328
394,0.9840941768309266
395,0.9909058093369733
396,0.9897638898019511
397,0.9915686821622752
398,0.9832568705149833
399,0.9807282871000921
400,0.9927183689236597
401,0.98153502471059
402,0.9956900812507894
403,0.9887562864721372
404,0.9869151659837098
405,0.9965724859287083
406,0.9816593940995563
407,0.9894878243955787
408,0.984087344620392
409,0.9834941292983373
410,0.9782381561535991
411,0.9781240580440237
412,0.9895056719545552
413,0.9865216241153029
414,0.9875590589909367
415,0.9840353790398944
416,0.9475159300951621
417,0.9876779266716708
418,0.9910255991373448
419,0.9895689159843285
420,0.9860975157266509
421,0.9906798355240845
422,0.9890872516613665
423,0.9799875848984011
424,0.9760251756389412
425,0.983660986014505
426,0.9797619185901464
427,0.99115292250083
428,0.9826239871332616
429,0.9799694457312795
430,0.9800038371969467
431,0.9840353790398944
432,0.986942467676178
433,0.983660986014505
434,0.9869771025948302
435,0.9841294899541905
436,0.9894930796417138
437,0.9900504221160148
438,0.9887524413741164
439,0.976790197866406
440,0.9734342706067308
441,0.9753030131949793
442,0.9930548326415121
443,0.9875001618388918
444,0.9735011561881035
445,0.9783795407605795
446,0.9783900368059391
447,0.983660986014505
448,0.9848951959500474
449,0.9889203310001381
450,0.9871948055319956
451,0.9855481641368569
452,0.9857204930328788
453,0.9828421387222045
454,0.986536068607585
455,0.9867658647436501
456,0.9622412303952911
457,0.9930480272912772
458,0.9863631346257988
459,0.9826860193314263
460,0.9710517980009362
461,0.9682261084379133
462,0.9784502566454916
463,0.9840353790398944
464,0.9763562814169816
465,0.9779008564403209
466,0.9460653401849012
467,0.982589457317495
468,0.9848447014867512
469,0.9936999740247456
470,0.983660986014505
471,0.9857399667738977
472,0.9852735364291533
473,0.9628204585259725
474,0.9859398167412805
475,0.9954088871950715
476,0.9900149556911062
477,0.9802267430717445
478,0.9867007923543477
479,0.9812894158213534
480,0.9842069787847275
481,0.9908587731856272
482,0.9870067164430856
483,0.9960452931083107
484,0.9821478550680609
485,0.9871886214914143
486,0.975135472055712
487,0.983660986014505
488,0.9922949368310837
489,0.9814788989371819
490,0.9887564667210104
491,0.9903648224781365
492,0.9935982081004953
493,0.983660986014505
494,0.9874545395103627
495,0.9900581370348819
496,0.9835659763717924
497,0.9818133313869484
498,0.9756060533367631
499,0.9827234001868593
500,0.988438988057649
501,0.9812194333036856
502,0.9877814425263601
503,0.9891309563187132
504,0.9865737020892097
505,0.9891980764205592
506,0.9911608936649773
507,0.9840139168113887
508,0.9924331831637815
509,0.98268244668296
510,0.9800237925404843
511,0.9805290858823246
512,0.9840820369029941
513,0.9747842985183591
514,0.9890278174008167
515,0.9863237448517828
516,0.9918025477110024
517,0.9826235197521257
518,0.9886284556273955
519,0.9877046386190043
520,0.9867189274852797
521,0.9792548472077265
522,0.9872032144162375
523,0.98252239526715
524,0.9889766058773012
525,0.9911644334568663
526,0.9472213389316423
527,0.9763040330870214
528,0.9775829553020192
529,0.9918445396576229
530,0.9879757586290622
531,0.9862179338265196
532,0.976065232043344
533,0.9902924937664787
534,0.9856659094766749
535,0.9966721287810002
536,0.9712501039572171
537,0.9894649851269306
538,0.984092839974479
539,0.9811765812371562
540,0.9886405772074705
541,0.9826931708138862
542,0.982439230353495
543,0.9821249720405499
544,0.9815654157672542
545,0.9930546183021081
546,0.9849757911145304
547,0.9870909837189863
548,0.9739293077145439
549,0.9830779148364377
550,0.974749988040803
551,0.9787664440332445
552,0.989278897236661
553,0.9915947048513801
554,0.9820423552867785
555,0.9736714781490738
556,0.9842612985183463
557,0.972431821234057
558,0.9876647420217985
559,0.9818417537017196
560,0.9821478550680609
561,0.9852416250934314
562,0.9741223167633525
563,0.9865095925329831
564,0.9855170159390727
565,0.988585587396645
566,0.9842367571726013
567,0.9803232770134406
568,0.9867351107541333
569,0.9902206460511167
570,0.9864407564751325
571,0.9824707742704111
572,0.9842056770145929
573,0.9799714697514585
574,0.9812874654536511
575,0.9837704589646349
576,0.9923427378523081
577,0.9925627146812479
578,0.9812822152249425
579,0.9726391471468733
580,0.997288937297417
581,0.9783481756872077
582,0.9863141233239933
583,0.9915067331617898
584,0.9846518839119414
585,0.9859769099662776
586,0.9750028189926782
587,0.9819317664594531
588,0.9792794971317669
589,0.9853009694940843
590,0.9803333558075452
591,0.9875093793401523
592,0.9815324506036108
593,0.9853225931935985
594,0.9898386058602398
595,0.9957525009033027
